Location,Date,A/T(¡ÆC),MI/T(¡ÆC),MA/T(¡ÆC),D/P(mm),MA/W,A/W(m/s),A/PT(¡ÆC),A/RH(%),A/SP(hPa),A/LAP(hPa),MA/SLP(hPa),MI/SLP(hPa),A/SLP(hPa),TST(hr),A/GT(¡ÆC),T/RYN
90,2017-03-20,11.3,3.9,14.6,,3.2,1.2,0.6,49.5,6.8,1015.6,1023.9,1012.2,1017.9,3.7,8.7,X
90,2017-03-21,6.4,1.8,12.6,4.8,7.5,2.1,0.2,67.4,6.3,1013.8,1018,1011,1016,4.2,9.1,X
90,2017-03-22,8.2,2.7,12,,3.1,1.5,-2.7,47.9,5.1,1016.5,1020,1017,1018.7,10.3,11.5,X
90,2017-03-23,6.9,2.9,10.1,0.9,5.4,1.7,0,63.6,6.2,1018.9,1023.3,1019,1021.1,2.4,6.7,X
90,2017-03-24,6.5,2.8,9.9,,4.3,1.5,1.2,69.6,6.7,1020.1,1023.9,1020.8,1022.3,3,6.7,X
90,2017-03-25,6.2,2.8,11.1,4.7,6.8,1.8,3.1,81.8,7.7,1017.6,1021.6,1018.5,1019.8,2.8,6.7,X
90,2017-03-26,7,4.6,12,0.6,3.3,1.1,3.2,77.9,7.7,1015.4,1019.6,1016.1,1017.6,3,8.2,X
90,2017-03-27,6.7,3.2,10.8,1.3,6.9,1.9,1.3,70.1,6.8,1015.7,1020.3,1016,1017.9,0.1,7.9,X
90,2017-03-28,9,2.9,13.5,,4,1.6,-1.2,51,5.6,1019,1022.6,1019.8,1021.2,10.2,9,X
90,2017-03-29,11.1,5.2,15.8,,5.8,2,-0.9,44.6,5.9,1017.3,1021.3,1017.5,1019.5,11.1,12.5,X
90,2017-03-30,12.5,9,17.9,,5.9,2.8,2.4,52,7.5,1018.6,1023.3,1018,1020.8,8.3,13.2,X
90,2017-03-31,6.7,5.2,10.3,11.8,5.8,1.8,5,90,8.8,1018.4,1023,1019.1,1020.6,0,8.1,X
90,2017-04-01,5.9,4,8.8,11.2,7.1,1.5,4,88,8.1,1014.6,1019.5,1015.1,1016.8,0.7,10.2,X
90,2017-04-02,10,2.6,14.1,0.1,6,2.3,0.8,56.9,6.6,1013.8,1018.4,1013.8,1016,11,11.8,X
90,2017-04-03,17.3,11.4,23.5,,6,3.1,-2.5,30.1,5.4,1015.7,1021.5,1014.2,1017.9,11.8,15.5,X
90,2017-04-04,15.9,7.4,20.9,,5.1,2.1,2.9,46.3,7.7,1018.8,1023.4,1018.9,1020.9,11.1,15.5,X
90,2017-04-05,13.8,9.7,17.9,4.5,5.4,1.4,4.5,60.6,8.8,1014.7,1020.5,1010.7,1016.9,0,12,X
90,2017-04-06,14.1,9.7,21.8,1.2,5.9,1.4,9.7,77.9,12.1,1006.7,1010.9,1006.1,1008.8,9.3,17.4,X
90,2017-04-07,13.6,9.5,16.3,,3.8,1.7,9.7,78.1,12.1,1011.9,1017,1010.8,1014.1,10.7,17.4,X
90,2017-04-08,14.7,10.7,20.5,0,3.2,1.2,11.4,82,13.5,1008.3,1013,1008.7,1010.5,7.9,18.1,X
90,2017-04-09,11.4,7.3,15.9,5.6,6.8,2.1,4.2,65.6,8.6,1015.4,1019.7,1012.1,1017.6,5.6,16.5,X
90,2017-04-10,10.9,6.7,15.2,,6,3.4,3.2,60.3,7.8,1013.2,1019.1,1010.9,1015.4,11.9,15.9,X
90,2017-04-11,10.9,7.5,15.4,0,4.4,1.9,7.4,79.8,10.4,1003,1010.9,1001.3,1005.2,7.1,17,X
90,2017-04-12,12.5,7.5,17,0.2,6.8,2.3,-1.2,45.6,6.2,1009.6,1014.3,1007.2,1011.8,11.7,16.9,X
90,2017-04-13,14.7,7.8,21.3,,6.6,2.3,-1.6,34.1,5.9,1010.8,1016.5,1009.2,1013,11.8,17.1,X
90,2017-04-14,16.9,13.9,23.6,0,4.9,2.3,1.7,39.8,7.5,1006.4,1011.6,1005.2,1008.5,5.9,15,X
90,2017-04-15,20.8,15.3,25.9,,6.1,3,6.4,40.8,9.7,1007.6,1012.3,1007.3,1009.7,11.8,21.3,X
90,2017-04-16,22.4,16.7,28.1,,6.7,2.4,6.7,37.4,9.9,1008.9,1012.7,1009.7,1011,3.5,20.3,X
90,2017-04-17,13.2,10.8,21.9,17.1,7.9,2.8,9.1,78.5,11.6,1001.4,1010,998.9,1003.5,0,13.1,X
90,2017-04-18,12.2,8.3,19.6,6.4,6.4,2.4,7.6,76.1,10.7,994.2,1000.9,991.9,996.4,5.6,12.7,X
90,2017-04-19,13.4,9.5,21.3,,6.1,3.2,3.4,53.5,8.1,1004,1011.3,997.4,1006.1,10.7,14.6,X
90,2017-04-20,15.6,11.1,19.4,,4.5,1.6,4.5,48.3,8.4,1008.2,1013,1007.8,1010.3,5,15.6,X
90,2017-04-21,13.1,10,16.8,0.4,4.9,2.5,6.5,66,9.8,1008.7,1013.4,1009.1,1010.9,8.5,18.2,X
90,2017-04-22,12.7,8.4,17.2,,5.6,2.1,7.1,70.9,10.3,1010.3,1013.3,1011.4,1012.5,12.6,18.2,X
90,2017-04-23,17.4,9,22,,6.8,2.3,2.4,38,7.5,1011.8,1015.6,1011.8,1013.9,12.7,19.7,X
90,2017-04-24,16.7,11.9,20.7,,6.4,2,4.7,47,8.9,1013.9,1018.9,1013.2,1016,9.7,20.4,X
90,2017-04-25,15.9,14,19.9,,5.9,1.7,8.1,61.5,11,1014.1,1018.1,1015,1016.2,8.7,19.4,X
90,2017-04-26,14.2,8.9,18.1,,4.2,1.9,4.8,53.8,8.7,1012.9,1017.9,1011.4,1015.1,12.2,22,X
90,2017-04-27,14.1,6.9,18.1,,5.6,2.3,0.2,39.9,6.3,1006.7,1013.9,1005.4,1008.8,11.4,20.4,X
90,2017-04-28,17.6,12.8,24.4,,8.1,3.5,1.2,37.3,7,999.7,1005.9,996.9,1001.8,4.7,20.3,X
90,2017-04-29,19.2,9.5,27.1,0.1,6.5,2.4,3.2,41.5,8,1000.6,1005.9,998.7,1002.7,12.6,24,X
90,2017-04-30,21.6,14.4,30.8,,6.5,3.1,7.3,44.5,10.5,1002,1013.7,998.3,1004.1,9,26.4,X
90,2017-05-01,14.6,9.3,19.3,,4.8,1.9,7.2,62.1,10.3,1016.3,1020.2,1013.7,1018.4,12.9,24.6,X
90,2017-05-02,14,9.4,18.8,,5,2.1,9.6,75.3,12,1020.3,1024.3,1020.2,1022.4,11.7,22.4,X
90,2017-05-03,15.4,10.8,20.5,,3.9,1.5,11,76.9,13.1,1018,1022.9,1017.9,1020.2,12.3,24.6,X
90,2017-05-04,17.6,11.6,24.3,,4.3,1.5,11,68.1,13.2,1012.8,1017.9,1012.5,1014.9,8.8,23.2,X
90,2017-05-05,21.4,16.5,25.5,,5.6,2.1,10.7,51.4,12.9,1007.8,1013.2,1006,1009.9,11.7,29.1,X
90,2017-05-06,17.7,10.8,23.6,,6.3,3.2,-4.9,23.9,4.5,1008.1,1013.5,1005.8,1010.3,11.9,25.1,X
90,2017-05-07,20.1,14,25.2,,5.9,3,-3.2,20.6,4.9,1006.1,1011.5,1004.6,1008.2,12.9,26,X
90,2017-05-08,21.9,14.4,27.5,,8.3,4,3.9,36.4,8.6,1006.8,1013.5,1006.5,1008.9,8.3,26.8,X
90,2017-05-09,13.6,12.5,16.4,3.6,4.9,2,11.7,88.5,13.7,1009.9,1014.9,1008.8,1012.1,1.7,21.4,X
90,2017-05-10,14.4,12.1,17.5,0.2,5.5,1.6,12,86.4,14,1005.9,1009.4,1007.1,1008,4.1,20.8,X
90,2017-05-11,22.3,15.7,28.4,0,4,1.9,10.7,48.8,13,1005.8,1009.1,1006.5,1007.9,7.3,25.2,X
90,2017-05-12,21.8,16.2,27,0,4.5,1.8,12.6,56.8,14.7,1004.1,1008.1,1004.3,1006.2,0,21.2,X
90,2017-05-13,15.4,12.9,18.6,9.8,6.5,3.1,11.3,78.8,13.6,1001.8,1007.8,997.6,1003.9,3.8,19,X
90,2017-05-14,18.5,14.9,22.6,,8,3.8,3.7,38.4,8,1001.7,1006.7,1000.9,1003.8,13.1,21.2,X
90,2017-05-15,16.9,12.3,22.8,,7.1,2.4,8.5,60.6,11.3,1006.7,1011.2,1005.1,1008.8,12,22.8,X
90,2017-05-16,14.8,11.2,18.9,,2.9,1.4,12.6,87.1,14.6,1008,1011.2,1008.6,1010.1,9.5,24.2,X
90,2017-05-17,15.9,11.3,20.3,,4.2,1.5,12.7,82.6,14.7,1008.2,1011.4,1008.9,1010.4,13.2,25.7,X
90,2017-05-18,23.5,13.6,30.8,,4.6,1.9,10.1,46.8,12.4,1009.2,1013.1,1009.3,1011.2,13.3,28.7,X
90,2017-05-19,27,22.6,34.3,,4.7,2.1,7.5,29.6,10.5,1007.6,1011.2,1007.6,1009.7,13.3,33.4,X
90,2017-05-20,22.3,17.1,30,,3.6,1.2,12.3,56.1,14.5,1010.1,1013.4,1010.2,1012.2,12.2,31.4,X
90,2017-05-21,20.1,15.8,27.3,,4.8,1.5,15.3,76.1,17.4,1010,1014.1,1009.8,1012.1,12.9,30.2,X
90,2017-05-22,16.5,15.3,18.8,,4.9,2.3,13.2,81,15.2,1013,1016.8,1013.5,1015.1,3.4,24.1,X
90,2017-05-23,17.2,13.6,22.5,9.1,6.5,1.3,14.4,84.9,16.5,1008.1,1013.6,1008,1010.2,0.5,22,X
90,2017-05-24,17.6,15.4,20.9,1.7,3.8,1.6,15.8,89.5,17.9,1005.4,1009.9,1005.2,1007.5,8,25,X
90,2017-05-25,17.9,11.2,26.5,0,9.5,2.9,9.8,62.5,12.3,1001.2,1007,998.5,1003.4,7.3,23.5,X
90,2017-05-26,14.1,10.5,16.6,0.8,7,1.8,9,72.3,11.6,1005.9,1011.6,1005.3,1008,2.6,19.3,X
90,2017-05-27,16.5,9.4,21.9,,2.8,1.4,11.1,71.8,13.2,1009.4,1012.2,1010,1011.5,14,25.6,X
90,2017-05-28,19.8,11.9,26.3,,3.8,1.3,12.8,65.4,14.8,1006.5,1011.6,1004.5,1008.6,10.8,25.2,X
90,2017-05-29,23.2,18.1,28.3,,3.1,1.5,15.1,61.6,17.2,1007.3,1011.2,1007,1009.4,12.1,30.7,X
90,2017-05-30,24,18.1,30.3,,3.9,1.4,12.2,48.9,14.4,1005,1009.8,1005.2,1007.1,1.5,25.3,X
90,2017-05-31,23.4,18.4,26.3,,4,1.5,8.5,42.9,11.8,999.7,1005.3,998.5,1001.7,5.2,27.1,X
90,2017-06-01,16.7,10.5,22.4,15,5.8,1.8,13.8,83.9,15.9,997.7,1004.6,997.9,999.8,4.5,22,X
90,2017-06-02,16,9.9,20.8,0.8,4.7,2,9.4,67.1,11.8,1001.9,1005.5,1002,1004,13,22.8,X
90,2017-06-03,17,13.8,20.5,4.3,3.6,1.7,12.5,75.3,14.5,1005.1,1009.7,1004.3,1007.2,10.6,24.5,X
90,2017-06-04,17.4,11.3,22.2,1.1,4.4,1.5,10.6,67.3,12.8,1009,1015.2,1008.5,1011.2,13.1,26.1,X
90,2017-06-05,17.3,12,22.1,,3.3,1.6,12.9,76.5,15,1015.1,1019.3,1013.1,1017.3,13.9,26.7,X
90,2017-06-06,16,12.6,20.5,8.8,3.7,1.4,13.8,87.6,15.8,1012.2,1018,1009.8,1014.4,0.8,19.4,X
90,2017-06-07,16.1,14,18.1,3.2,4.7,1.4,15.1,94.6,17.2,1001.6,1009.7,1001.7,1003.7,0,18.5,X
90,2017-06-08,24.3,17.2,29.5,,6.7,3.1,11.1,44.9,13.3,1002.8,1007.3,1003.1,1004.9,13.9,26.3,X
90,2017-06-09,23,17.8,29.5,14.1,7.1,3.7,12.4,54.3,14.7,1000.3,1006.1,999.2,1002.4,6.4,25.2,X
90,2017-06-10,18.2,12.5,22,0.3,6.1,2.4,7.3,50.5,10.3,1004.7,1007.9,1002.7,1006.8,12.2,24.2,X
90,2017-06-11,17,10.8,21.9,,4.4,1.6,12.4,75.3,14.8,1008.8,1015.3,1006.8,1010.9,13.4,24.9,X
90,2017-06-12,17,14.1,19.8,,4.9,1.8,13.4,79.9,15.4,1015,1018.1,1015,1017.2,5.6,23.1,X
90,2017-06-13,16.7,12.5,21.3,3.1,3.6,1.7,14.2,86.3,16.3,1011.8,1017.4,1011.4,1013.9,9.2,20.4,X
90,2017-06-14,23.7,14,29.7,,4,1.6,13.2,54.8,15.2,1005.1,1011.4,1004.3,1007.2,10.5,27.6,X
90,2017-06-15,21.7,18,25.5,,3.4,1.4,15.5,69.9,17.8,1005.4,1011.8,1003.3,1007.5,1.6,29.6,X
90,2017-06-16,19.2,16.4,22.9,,4.7,2.2,16.2,83.6,18.4,1009.8,1012.8,1011,1011.9,0,26,X
90,2017-06-17,19.4,16.4,22.9,,4.2,1.8,16.7,85,19,1008.5,1011.8,1009.3,1010.6,0,27.5,X
90,2017-06-18,19.9,16.2,23.3,,3.3,1.4,17.7,88,20.2,1006.9,1010.3,1007.5,1009,0,28.4,X
90,2017-06-19,21.1,18.1,25.8,,2.3,1.1,18.9,88.1,21.8,1005.9,1009.3,1006.9,1008,5.6,27.4,X
90,2017-06-20,20.9,17.3,26.3,,2.6,1.1,18.6,87.5,21.5,1003,1007.3,1002.8,1005.1,10.3,29.9,X
90,2017-06-21,20.5,18.9,23.5,0.9,4,1.9,18.4,88.6,21.2,1003.2,1006.6,1003.1,1005.3,4.6,26.1,X
90,2017-06-22,22.1,18.1,25.7,,3,1.3,19,82.9,21.9,1005.2,1008.1,1006.5,1007.3,12.8,30.7,X
90,2017-06-23,21.5,18.8,24.4,,4.4,1.7,19.2,87.6,22.3,1005.3,1008.7,1005.7,1007.4,10.1,30,X
90,2017-06-24,20.7,19.7,23.4,1.5,2,0.8,19.3,92.1,22.4,1001.9,1005.9,1002.3,1004,0.1,24.3,X
90,2017-06-25,20.8,18.4,25.4,2.2,2.5,0.9,19,90.1,21.9,1001.8,1007,1001.7,1003.9,0.8,24.8,X
90,2017-06-26,19.2,18.3,20.2,14.4,4.5,1.7,18.6,97,21.5,1007.5,1011.2,1006.9,1009.6,0,21.3,X
90,2017-06-27,20.9,18,24.4,,4.9,1.4,19.3,91.1,22.4,1008.5,1011.5,1009.5,1010.6,11,26.4,X
90,2017-06-28,21.7,19.7,25.2,,4.8,1.6,19.9,89.6,23.2,1010.2,1013.1,1010.6,1012.3,3,26.5,X
90,2017-06-29,22.5,20.3,26.2,,3.4,1.2,20.5,89.3,24.2,1008.3,1013,1007.9,1010.4,8.1,26.9,X
90,2017-06-30,26,20.2,29.5,,5.1,1.6,18.8,66,21.8,1003.6,1007.9,1003.6,1005.6,9.6,28.1,X
90,2017-07-01,28.9,25.6,32.1,,5.1,1.7,18.4,53.5,21.1,1001.8,1005,1002.4,1003.8,3.6,28,X
90,2017-07-02,24.4,21,29.8,18.8,5.6,2,22.2,88.6,26.8,1003.4,1007,1003.7,1005.5,0.2,25.2,X
90,2017-07-03,23.5,20.9,26.6,49.2,3.9,1.5,21.9,91.3,26.3,1001.9,1005.1,1002.9,1004,2.9,25.6,X
90,2017-07-04,22.3,20.9,24.9,,4.5,1.4,21.2,94.1,25.2,1004.6,1009.3,1004.2,1006.7,1.7,24.9,X
90,2017-07-05,22.8,18.9,26.5,,3.3,1.3,20.6,88,24.3,1008.4,1011.3,1008.9,1010.5,10.4,27.1,X
90,2017-07-06,23.1,20,27.2,,3.6,1.2,21.2,90.1,25.3,1008.1,1011.8,1008.9,1010.2,12.1,27.7,X
90,2017-07-07,23,20.5,26,3.1,3.3,1,21.8,93.8,26.1,1006.1,1009.9,1006.2,1008.1,0.1,26.3,X
90,2017-07-08,23.8,22.1,27.4,67.6,4.6,1.1,22.7,94.4,27.6,1003.3,1007.1,1003.3,1005.4,2.6,25.5,X
90,2017-07-09,28,23.4,32.4,,3.5,1.3,23.1,75.6,28.3,1002.6,1006.2,1002.7,1004.6,10.2,28.6,X
90,2017-07-10,23.4,21.2,26.4,9.3,3.5,0.9,22.4,94.6,27.1,997.8,1002.8,998.4,999.9,0,25.4,X
90,2017-07-11,28.9,21.6,33.9,12.5,4.2,1.6,20.6,63.4,24.2,1001.8,1006.6,1000.2,1003.8,10.7,28.1,X
90,2017-07-12,29.3,23.8,34.2,,2.5,0.9,20.6,60.5,24.3,1004.6,1007.9,1005.1,1006.6,13.6,29.4,X
90,2017-07-13,27.3,23.1,31.2,,2.5,0.9,20.9,68.9,24.7,1002.4,1005.9,1003.2,1004.4,13.7,29.8,X
90,2017-07-14,29.5,24.3,34.6,,4.9,1.6,21.4,62.4,25.5,1003.3,1006.3,1003.4,1005.4,12,30.8,X
90,2017-07-15,27.9,25,32.6,1.5,3.1,1.1,21.7,69.8,25.9,1005,1008.6,1005.6,1007,2.4,28.4,X
90,2017-07-16,29.6,25.4,34.3,,3.6,1.4,21.9,64,26.3,1006.7,1009.7,1007.2,1008.8,5.5,30.3,X
90,2017-07-17,30.6,27.5,33.9,,4.2,1.7,21.6,58.9,25.7,1006.5,1010,1007.3,1008.5,9.1,31.6,X
90,2017-07-18,29.1,25.4,32.6,,3.8,1.4,21.9,66,26.3,1004.9,1008.4,1006,1006.9,13.2,32.4,X
90,2017-07-19,27.6,24.4,32.8,,4.2,1.1,23.2,78,28.5,1003,1006.3,1003.3,1005.1,12.4,33.3,X
90,2017-07-20,28.5,23.8,32.2,,5,1,23.9,77.3,29.7,1002.8,1006.1,1003.4,1004.8,10.9,33.8,X
90,2017-07-21,29.9,25.3,34.9,18.7,5.5,1.3,23.7,71.6,29.4,1004.3,1010.9,1003.5,1006.3,2,31.2,X
90,2017-07-22,22.5,21.4,25.3,40.1,3.1,1.1,21.4,94.4,25.6,1008.8,1012.7,1008.2,1010.9,0,25.4,X
90,2017-07-23,22.3,21.9,22.9,25.2,3.3,1.1,21.9,97.8,26.2,1003.3,1008.2,1004.3,1005.4,0,24.4,X
90,2017-07-24,23.4,21.9,26.1,9,2.3,0.5,22.8,97.1,27.8,1000.9,1004.5,1001.5,1002.9,0.5,25.2,X
90,2017-07-25,23.6,22.1,25.7,2.8,4.2,1.3,22.5,93.5,27.2,1004.3,1009.9,1002.3,1006.4,0.5,25.5,X
90,2017-07-26,24.1,20.7,27.5,,3.6,1.5,20.4,80.9,24.1,1007.9,1011.4,1008.8,1010,10.7,27.3,X
90,2017-07-27,23.1,19.7,26.2,0,2.7,0.9,20.5,86,24.2,1007,1009.7,1008.4,1009.1,0.9,25.6,X
90,2017-07-28,22.5,21.4,23.6,7.6,2.3,0.4,21.8,96,26.1,1007.1,1010.3,1007.9,1009.2,0,24.7,X
90,2017-07-29,23.2,21.9,26.3,4.9,2.3,0.8,21.7,91.8,26,1007.8,1010.9,1009.1,1009.9,0.3,25.2,X
90,2017-07-30,23.8,21.7,27.7,,4.7,1.7,21.7,88.5,26,1005.9,1009.5,1006.4,1008,3.2,26.3,X
90,2017-07-31,22.9,21.8,23.9,,3.2,1.2,20.9,88.9,24.8,1008.2,1011.4,1008.7,1010.3,0,24.8,X
90,2017-08-01,23.8,21.7,25.6,,2.8,0.8,21.7,88.5,26,1009.1,1012.5,1010.5,1011.2,1.2,26.2,X
90,2017-08-02,24.7,22.8,27.4,,2.2,0.8,22.4,87.5,27.1,1007.4,1011.5,1008.1,1009.5,0.5,26.9,X
90,2017-08-03,25.2,21.4,28.6,,3.2,1.5,22.7,86.5,27.6,1005.5,1008.5,1006.4,1007.6,9.9,28.6,X
90,2017-08-04,25.7,21.9,28.9,,2.7,1.1,23.8,89.4,29.5,1004.6,1007.7,1005.4,1006.7,10.3,30.1,X
90,2017-08-05,26.7,25.1,30.3,,3.6,0.6,25,90.5,31.6,1002.5,1006.2,1002.8,1004.5,2.7,30.5,X
90,2017-08-06,26.6,24.7,29,3.3,3.2,0.7,25.1,92.3,32,999.4,1003.5,999.2,1001.4,1.6,29.6,X
90,2017-08-07,26.3,23.5,29.4,3.4,3.6,1,24.2,88.6,30.3,996.8,1000.5,997.5,998.8,9.9,31.5,X
90,2017-08-08,26.9,24,30.1,,3.5,1.1,22.9,79.4,28.1,997.1,999.8,998,999.1,7.3,31,X
90,2017-08-09,24.6,22.8,27.4,6.4,2.6,0.7,22.9,91,28,997.1,1000.8,998.2,999.2,0.1,26.3,X
90,2017-08-10,23,22,23.9,74.9,3.5,0.9,22.5,97.6,27.2,1000.5,1005.1,1000,1002.6,0,24.6,X
90,2017-08-11,23,21.6,25.3,54.4,4.1,1.3,21.5,91.9,25.7,1006.4,1011.3,1004.9,1008.5,0.2,25.3,X
90,2017-08-12,23,20.8,27.1,0.7,2.3,0.9,20.4,85.8,24,1010.5,1013.5,1010.7,1012.6,2.6,26,X
90,2017-08-13,23.5,20.3,27.3,0,2.2,0.7,20.4,83.3,24,1010.7,1013.7,1011.9,1012.8,3.7,26.2,X
90,2017-08-14,23.5,21.3,25.4,1,5,2,20.9,86,24.7,1007.3,1011.8,1007.8,1009.4,0,24.7,X
90,2017-08-15,21.4,19.2,24.3,65.3,6.4,2.1,20.5,95.3,24.2,1004.6,1007.9,1005.9,1006.7,0,22.9,X
90,2017-08-16,21.3,19.4,23.7,18.4,4,0.7,19.8,91.6,23.1,1006.6,1009.8,1007,1008.7,0,23.4,X
90,2017-08-17,21.2,20.3,22.1,24.3,2.4,0.6,20.9,98.5,24.7,1007.9,1011.2,1008.9,1010,0,23.4,X
90,2017-08-18,21.9,20.8,23.6,89.4,5.3,1.1,21.4,97.5,25.5,1010.1,1014,1010.3,1012.2,0,23.4,X
90,2017-08-19,21.7,20.9,23.2,4.4,1.8,0.5,21.2,97.6,25.2,1012.1,1015.1,1013.4,1014.2,0,23.7,X
90,2017-08-20,21.7,21,22.5,31.1,3.1,0.5,21.3,98.3,25.4,1009.4,1014,1009,1011.5,0,23.1,X
90,2017-08-21,22.7,21.7,25.8,18.6,3.9,0.9,22.1,96.8,26.6,1004.9,1009,1005.5,1007,2.1,24,X
90,2017-08-22,26.3,21.8,32.4,,4.1,1.1,22.2,80.1,26.8,1007.9,1011.7,1008.2,1009.9,9.1,28.3,X
90,2017-08-23,26,24.1,28.5,5.2,2.7,1,22.5,82.5,27.4,1007.4,1011.7,1005.9,1009.5,0,25.8,X
90,2017-08-24,28.3,24,31.4,20,7.7,2,22.1,70.1,26.8,1000.5,1006.1,1000.4,1002.5,2.5,25.8,X
90,2017-08-25,25.6,21.8,30.5,,3.4,1.5,17.2,61.1,19.8,1004.5,1008.5,1004.7,1006.6,8.8,26.1,X
90,2017-08-26,24.9,20.5,29.7,,5.8,1.4,11.4,44.5,13.6,1009.7,1014.4,1008,1011.8,12.6,25.7,X
90,2017-08-27,22,17.3,26.9,0,2.7,0.9,17.1,74.8,19.7,1012.9,1017.3,1012.3,1015,4.4,24.4,X
90,2017-08-28,21.5,18.5,25.4,4.1,1.7,0.7,18,81.6,20.6,1008.3,1012.3,1008.9,1010.4,0,23.5,X
90,2017-08-29,19.8,16.4,22.9,,4.5,1.8,13.4,68.4,15.5,1010.7,1014.7,1009.5,1012.8,7.1,24.1,X
90,2017-08-30,20.6,16.4,25.3,,3.4,1.3,12.3,59.8,14.3,1009.5,1014.2,1008.4,1011.6,3.4,21.9,X
90,2017-08-31,20.7,17.2,24.5,,3.6,1.8,14.5,68.4,16.6,1010.8,1014,1011.2,1012.9,7.2,22.7,X
90,2017-09-01,20,15.8,24.4,,2.6,1.5,14.9,73.6,17,1011.9,1015.2,1013.3,1014,12.4,25.1,X
90,2017-09-02,19.9,14.4,24.3,,3,1.2,14.6,72.9,16.7,1012.1,1015.2,1013.4,1014.2,12.3,25.4,X
90,2017-09-03,20.4,13.9,25.7,,3.7,1.6,15,72.1,17.2,1012.9,1016,1014,1015.1,12,25.5,X
90,2017-09-04,21.9,16.4,26.1,,2.9,1.3,17.9,78.9,20.6,1013.3,1017.4,1014.1,1015.4,11,26.9,X
90,2017-09-05,20.4,17.3,23.1,,1.6,0.6,16.8,80.5,19.1,1009.3,1014.4,1008.7,1011.4,0,22.6,X
90,2017-09-06,22.4,18.4,27.1,0,2.3,0.6,17.5,74.8,20.1,1004.2,1008.9,1005,1006.3,0,24.1,X
90,2017-09-07,22.6,19,27.1,,3.2,1,18,76.3,20.7,1004,1008,1004.4,1006.1,11.5,27.4,X
90,2017-09-08,23.2,18.7,28.4,,3.6,1.1,19.3,79.4,22.4,1007.3,1010.3,1008,1009.4,11.9,27.7,X
90,2017-09-09,23.5,18.4,27.8,,2.5,1,18.7,75.1,21.6,1009.8,1014.4,1009.9,1011.9,11.3,27.7,X
90,2017-09-10,22.9,19.9,25.7,,2.8,1.3,20.4,86.4,24.1,1011.9,1016.5,1011.2,1014,1,26.6,X
90,2017-09-11,19.3,17.1,22.2,13.1,3.3,1.2,16.8,85.6,19.1,1006.6,1011.3,1006.7,1008.7,0.1,21.4,X
90,2017-09-12,21.2,15.6,25.5,,2.9,1.4,16.2,74.1,18.7,1010,1014.8,1009.1,1012.1,11.1,24.9,X
90,2017-09-13,20.3,15.7,24.2,,4.1,1.7,12.7,63.5,14.9,1015.9,1019.6,1014.8,1018,11.1,23.6,X
90,2017-09-14,19.7,15.4,23.8,,3.9,1.7,14.3,72,16.3,1018.5,1022.2,1019.3,1020.6,8,22.9,X
90,2017-09-15,20,16.1,25.2,0,3.9,2,13.9,69.5,15.9,1019.4,1023.4,1019.8,1021.5,8.8,24,X
90,2017-09-16,20.2,15.2,23.7,0,5,2.5,14.4,69.9,16.4,1014.8,1020,1014.1,1016.9,5.8,23.3,X
90,2017-09-17,18.9,16.7,21.7,5.1,4.5,1.9,16.1,84.8,18.3,1007.5,1014.1,1006.4,1009.6,0,20.6,X
90,2017-09-18,22.1,14.2,27.5,,3.4,1.5,13.2,59.4,15.2,1004.1,1007.3,1004.8,1006.1,11.2,23.2,X
90,2017-09-19,22.3,15.4,27.9,28.8,7.2,2.6,14.4,64.1,16.5,1004.3,1009.6,1004.3,1006.4,6.8,22.3,X
90,2017-09-20,19.9,14.7,24.4,,5,1.9,8.6,50.3,11.4,1007.7,1013.4,1004.9,1009.8,11.6,21.8,X
90,2017-09-21,19.4,13.8,24.1,,2.8,1.7,12.5,65.4,14.6,1011.6,1015.3,1012.9,1013.7,11.5,21.8,X
90,2017-09-22,19.6,14.3,24.3,,2.7,1.2,14.1,71.1,16.2,1010.3,1014.1,1010.6,1012.4,10.1,21.7,X
90,2017-09-23,21.5,16.6,25.6,,3.4,1.6,14.2,65,16.4,1012.1,1015.7,1010.9,1014.2,10.4,23.2,X
90,2017-09-24,20.9,14.9,25.8,0,5.5,1.4,15.2,71.3,17.3,1012.3,1015.8,1010.7,1014.4,9.9,23.3,X
90,2017-09-25,21.1,16.7,24.8,,6.1,1.8,16.2,74,18.5,1013.7,1016.8,1012.5,1015.8,8.2,23.7,X
90,2017-09-26,21.5,18.2,24.6,,4.1,1.5,18.3,83,21.1,1010.2,1015.8,1008.5,1012.3,9.7,24.9,X
90,2017-09-27,19.5,16.6,22.2,2.1,7.6,2.4,17.3,87.1,19.7,1006.4,1010.2,1006.7,1008.5,0,20.4,X
90,2017-09-28,19.6,15.3,25.6,1.4,5.4,2.1,9,56.5,12.3,1006.2,1010.5,1004.9,1008.3,10.2,21.9,X
90,2017-09-29,17.9,13.1,22.8,,5.5,2.5,0.6,32,6.5,1013,1017.7,1010.4,1015.1,10.8,19.3,X
90,2017-09-30,21.9,15.9,26.4,,5.3,2.2,10.4,48.8,12.6,1016.9,1020.2,1017.3,1019,10.5,22.4,X
90,2017-10-01,20.3,17.1,25,0,3.9,1.4,9,50.3,11.6,1013.5,1019,1012.9,1015.6,0.5,20.1,X
90,2017-10-02,18.8,16.2,21.7,0,5.7,2,15.6,82.1,17.7,1010.5,1014.8,1011.1,1012.6,0.6,21.2,X
