瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼 矫埃(hr),钦拌 老荤(MJ/m2),老 弥缴脚利汲(cm),老 弥缴利汲(cm),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C),Rain
156,堡林,2015-07-17,25.1,21.5,31.1,0,17.0,42.0,62.9,19.7,996.9,1008.1,1003.1,1005.1,14.3,9.5,26.95,0,0,5.8,5.0,29.9,19.0,0
156,堡林,2015-07-18,24.6,21.3,29.0,0,19.8,59.0,75.0,23.1,1000.8,1010.4,1008.0,1009.0,14.3,4.2,17.03,0,0,7.8,6.4,30.4,21.4,1
156,堡林,2015-07-19,26.9,22.1,32.1,0.0,22.1,57.0,76.4,26.7,1001.3,1010.6,1008.2,1009.5,14.2,7.4,20.75,0,0,6.4,5.4,30.7,20.9,1
156,堡林,2015-07-20,26.7,24.5,30.3,0.0,24.4,70.0,87.9,30.6,1000.0,1009.7,1006.7,1008.2,14.2,0.4,10.27,0,0,9.4,6.5,29.7,23.4,1
156,堡林,2015-07-21,26.0,23.8,29.7,2.9,24.6,77.0,92.6,30.9,998.9,1008.2,1005.7,1007.1,14.2,0.2,9.97,0,0,10.0,6.1,27.3,24.4,1
156,堡林,2015-07-22,27.4,24.3,32.0,1.8,24.2,59.0,84.0,30.3,998.2,1008.1,1004.8,1006.3,14.2,6.4,20.65,0,0,7.5,6.5,30.7,24.2,1
156,堡林,2015-07-23,25.8,24.6,28.4,10.7,24.8,84.0,94.9,31.4,999.6,1008.6,1006.8,1007.8,14.2,0.3,6.71,0,0,9.6,7.4,27.1,24.8,1
156,堡林,2015-07-24,25.5,24.7,26.4,9.5,25.0,90.0,96.9,31.6,998.4,1008.0,1005.5,1006.6,14.1,0.0,3.28,0,0,9.6,6.6,25.6,24.6,0
156,堡林,2015-07-25,27.4,25.3,31.1,0,23.7,64.0,81.3,29.4,999.3,1009.1,1006.5,1007.5,14.1,4.2,12.83,0,0,6.5,6.1,29.2,23.1,0
156,堡林,2015-07-26,28.0,23.2,34.1,0,23.3,52.0,77.1,28.7,999.7,1009.1,1005.9,1007.9,14.1,11.9,27.48,0,0,3.8,3.6,29.9,21.5,1
156,堡林,2015-07-27,26.5,24.1,30.7,11.4,24.6,73.0,90.4,31.0,1000.4,1009.6,1005.9,1008.5,14.1,1.1,11.17,0,0,7.8,6.5,29.2,23.1,1
156,堡林,2015-07-28,26.3,24.8,30.8,4.2,24.8,75.0,92.1,31.4,1000.7,1010.4,1007.8,1008.9,14.0,0.7,10.0,0,0,8.6,6.5,27.3,24.7,0
156,堡林,2015-07-29,29.0,24.4,34.1,0,25.9,62.0,85.1,33.4,999.7,1009.1,1006.7,1007.8,14.0,7.8,22.1,0,0,5.5,4.1,31.2,23.8,0
156,堡林,2015-07-30,29.3,25.9,34.2,0,25.9,60.0,83.4,33.4,1001.2,1010.7,1007.4,1009.3,14.0,10.3,24.63,0,0,3.4,3.4,32.6,25.3,0
156,堡林,2015-07-31,28.9,25.3,33.6,0,24.4,50.0,78.9,30.7,1001.7,1011.0,1008.3,1009.8,14.0,11.8,26.41,0,0,3.0,3.0,33.9,25.0,0
156,堡林,2015-08-01,28.5,25.1,33.6,0,24.6,60.0,80.8,30.9,1002.4,1011.6,1009.2,1010.5,13.9,11.9,27.31,0,0,3.0,3.0,34.0,24.1,0
156,堡林,2015-08-02,28.4,26.1,32.9,0,24.9,64.0,82.0,31.6,1003.0,1012.6,1009.8,1011.2,13.9,5.7,17.3,0,0,6.4,5.4,34.2,24.9,0
156,堡林,2015-08-03,28.4,24.4,33.2,0,23.0,53.0,73.8,28.0,1002.1,1012.0,1008.5,1010.3,13.9,12.9,27.61,0,0,1.5,0.8,34.3,22.3,0
156,堡林,2015-08-04,28.6,25.3,33.5,0,22.9,49.0,73.3,28.0,1000.5,1010.2,1006.6,1008.6,13.9,10.9,25.68,0,0,2.1,2.1,35.1,23.2,0
156,堡林,2015-08-05,29.2,25.5,34.6,0,23.2,52.0,71.6,28.5,1000.9,1010.9,1007.1,1009.0,13.8,9.2,22.95,0,0,4.5,4.5,35.8,23.0,0
156,堡林,2015-08-06,29.7,25.1,34.9,0,23.4,46.0,70.8,28.8,1003.4,1013.6,1010.3,1011.5,13.8,9.4,22.81,0,0,1.8,1.4,32.6,23.2,0
156,堡林,2015-08-07,30.0,25.2,36.2,0,23.6,44.0,70.5,29.2,1006.2,1015.3,1013.0,1014.3,13.8,10.2,23.68,0,0,2.3,2.3,33.2,22.9,1
156,堡林,2015-08-08,27.6,25.4,34.4,42.9,24.6,55.0,85.0,30.9,1005.3,1015.2,1011.9,1013.5,13.7,7.5,17.23,0,0,4.0,2.5,28.5,24.4,0
156,堡林,2015-08-09,27.8,23.2,33.3,0,23.3,52.0,78.1,28.6,1002.7,1012.6,1009.6,1010.9,13.7,7.3,22.53,0,0,6.8,2.4,30.1,23.3,0
156,堡林,2015-08-10,27.2,23.2,32.2,0,22.2,51.0,75.1,26.7,1001.4,1011.0,1008.2,1009.6,13.7,4.5,19.63,0,0,7.6,6.1,29.9,22.7,1
156,堡林,2015-08-11,23.2,19.5,26.4,27.6,21.9,78.0,92.6,26.4,999.5,1009.4,1005.4,1007.7,13.6,0.0,4.97,0,0,10.0,5.8,25.7,20.1,1
156,堡林,2015-08-12,23.8,19.7,28.6,1.6,21.8,69.0,89.1,26.2,995.4,1005.4,1002.0,1003.5,13.6,1.6,11.84,0,0,8.5,7.6,26.1,20.2,0
156,堡林,2015-08-13,25.8,22.4,30.7,0,22.0,53.0,81.8,26.5,997.5,1006.8,1004.1,1005.7,13.6,6.1,18.96,0,0,6.4,5.0,27.4,21.9,0
156,堡林,2015-08-14,26.2,22.3,31.3,0,22.2,54.0,80.8,26.8,998.4,1008.4,1004.9,1006.6,13.5,8.1,20.59,0,0,4.3,4.3,29.2,22.2,0
156,堡林,2015-08-15,27.3,22.1,32.9,0,22.2,48.0,75.9,26.7,999.8,1009.2,1006.2,1007.9,13.5,10.5,23.91,0,0,3.5,3.4,29.9,21.3,1
156,堡林,2015-08-16,26.4,23.6,29.3,2.5,22.6,60.0,80.8,27.4,998.5,1008.2,1004.9,1006.7,13.5,0.2,11.74,0,0,8.8,5.9,28.8,23.0,1
156,堡林,2015-08-17,26.1,22.7,32.0,3.7,22.4,45.0,82.8,27.3,999.3,1010.6,1006.0,1007.5,13.5,8.7,23.6,0,0,5.6,5.1,30.2,22.9,1
156,堡林,2015-08-18,25.9,23.9,29.5,0.0,21.9,61.0,79.9,26.4,1004.0,1013.6,1010.3,1012.2,13.4,1.3,14.3,0,0,7.5,4.5,27.9,22.5,0
156,堡林,2015-08-19,26.2,22.9,29.5,0,21.1,61.0,74.3,25.0,1004.4,1014.6,1011.0,1012.6,13.4,2.2,14.01,0,0,8.8,4.1,27.7,22.2,1
156,堡林,2015-08-20,23.5,22.2,25.8,8.2,22.6,80.0,95.1,27.5,1001.2,1011.8,1007.2,1009.5,13.4,0.0,6.31,0,0,10.0,5.6,25.9,23.2,1
156,堡林,2015-08-21,24.5,21.2,29.0,41.5,21.9,64.0,86.1,26.2,995.9,1007.2,1002.6,1004.1,13.3,2.3,14.07,0,0,8.1,5.8,26.0,21.2,1
156,堡林,2015-08-22,24.9,22.6,27.3,0.0,22.6,67.0,88.3,27.5,998.1,1006.9,1005.4,1006.3,13.3,0.0,9.43,0,0,9.8,6.0,26.0,22.4,0
156,堡林,2015-08-23,25.4,23.2,28.9,0,22.1,55.0,83.8,26.7,998.8,1007.8,1006.1,1007.0,13.2,0.9,12.12,0,0,9.1,4.4,26.9,23.4,1
156,堡林,2015-08-24,24.6,23.3,26.6,0.0,21.7,73.0,84.4,26.0,996.8,1007.6,1001.8,1005.0,13.2,0.0,7.46,0,0,10.0,5.5,25.9,22.7,1
156,堡林,2015-08-25,22.5,21.4,26.0,15.7,20.9,72.0,91.5,24.7,991.0,1003.1,996.9,999.2,13.2,0.0,8.44,0,0,9.4,6.8,24.3,21.4,0
156,堡林,2015-08-26,23.4,19.1,28.4,0,18.0,51.0,73.8,20.6,998.0,1009.0,1002.9,1006.2,13.1,11.6,24.38,0,0,1.4,1.1,25.6,18.8,1
156,堡林,2015-08-27,23.3,20.1,28.3,5.2,20.8,60.0,86.6,24.6,1000.4,1009.7,1007.1,1008.6,13.1,6.0,16.5,0,0,6.1,6.1,25.1,19.1,1
156,堡林,2015-08-28,24.5,21.8,28.9,0.0,20.9,58.0,81.8,24.8,1000.6,1010.2,1007.0,1008.9,13.1,4.8,14.39,0,0,5.4,4.4,25.2,20.0,0
156,堡林,2015-08-29,23.9,19.2,29.4,0,19.0,41.0,77.5,22.1,1000.8,1010.3,1007.0,1009.1,13.0,7.7,20.37,0,0,3.9,0.9,28.0,17.1,0
156,堡林,2015-08-30,24.4,20.1,29.0,0,20.0,49.0,78.1,23.4,1002.6,1012.2,1009.2,1010.8,13.0,5.8,16.84,0,0,4.0,2.1,27.5,18.0,0
156,堡林,2015-08-31,25.5,20.5,30.2,0,20.3,52.0,74.8,23.8,1002.6,1012.2,1009.4,1010.8,13.0,7.3,17.11,0,0,5.0,3.5,30.1,18.1,1
156,堡林,2015-09-01,25.2,22.3,29.7,1.4,20.6,58.0,76.6,24.4,1001.3,1012.4,1008.2,1009.5,12.9,6.8,18.13,0,0,7.6,6.4,29.2,21.5,1
156,堡林,2015-09-02,23.6,21.0,29.7,15.3,21.0,57.0,86.8,24.8,1003.8,1013.2,1009.7,1012.1,12.9,6.1,15.65,0,0,6.5,5.3,26.8,19.5,1
156,堡林,2015-09-03,23.5,19.8,28.7,6.7,20.1,61.0,83.0,23.6,1003.3,1013.3,1009.7,1011.6,12.9,7.2,18.48,0,0,3.6,2.9,26.1,18.7,0
156,堡林,2015-09-04,24.2,19.6,30.1,0,19.8,44.0,78.9,23.2,1004.5,1014.3,1010.7,1012.8,12.8,10.1,22.13,0,0,4.1,2.8,25.8,17.3,1
156,堡林,2015-09-05,22.4,18.6,26.9,17.3,20.1,65.0,87.9,23.5,1000.2,1012.5,1005.6,1008.5,12.8,0.2,7.17,0,0,9.5,6.3,23.4,18.3,1
156,堡林,2015-09-06,22.4,18.6,27.0,2.8,18.1,62.0,78.3,20.9,997.0,1008.8,1002.8,1005.3,12.8,5.4,15.8,0,0,7.6,6.3,25.3,18.3,0
156,堡林,2015-09-07,22.5,18.4,27.1,0,16.4,55.0,69.8,18.8,1003.0,1014.2,1008.7,1011.3,12.7,5.6,15.39,0,0,5.1,3.6,24.4,17.5,0
156,堡林,2015-09-08,21.9,17.2,27.6,0,13.3,37.0,60.0,15.3,1006.2,1015.9,1012.7,1014.5,12.7,11.7,25.07,0,0,0.4,0.4,27.0,13.4,0
156,堡林,2015-09-09,22.2,15.9,28.1,0,12.7,35.0,57.3,14.8,1006.5,1016.4,1012.8,1014.8,12.7,11.7,24.93,0,0,0.5,0.0,27.4,12.3,0
156,堡林,2015-09-10,22.4,16.7,28.7,0,15.0,42.0,65.4,17.1,1005.7,1015.8,1011.6,1014.0,12.6,11.4,23.6,0,0,0.6,0.6,28.0,13.6,1
156,堡林,2015-09-11,22.4,17.3,28.8,0.0,17.4,45.0,74.8,19.9,1002.8,1013.9,1009.0,1011.1,12.6,7.6,18.03,0,0,4.9,2.4,25.1,14.5,1
156,堡林,2015-09-12,19.6,16.5,22.0,2.7,17.7,71.0,89.8,20.4,1002.2,1013.9,1008.8,1010.6,12.6,0.0,5.82,0,0,8.0,4.0,20.6,14.1,0
156,堡林,2015-09-13,19.9,15.1,25.4,0,13.5,40.0,70.3,15.6,1009.0,1020.3,1013.8,1017.4,12.5,11.6,23.19,0,0,0.9,0.9,24.6,11.9,0
156,堡林,2015-09-14,20.8,14.9,27.2,0,12.6,36.0,61.4,14.6,1012.8,1022.6,1019.8,1021.2,12.5,8.3,19.95,0,0,5.4,2.0,25.6,12.1,0
156,堡林,2015-09-15,21.2,15.5,26.8,0,12.0,33.0,57.9,14.1,1011.3,1022.0,1017.6,1019.7,12.4,9.5,22.04,0,0,5.1,1.8,26.0,11.8,0
156,堡林,2015-09-16,20.0,15.2,23.8,0,14.1,53.0,69.6,16.2,1008.1,1018.9,1014.8,1016.6,12.4,2.6,12.95,0,0,8.5,6.0,22.1,12.7,0
156,堡林,2015-09-17,22.2,16.5,28.8,0,15.7,44.0,68.6,17.8,1006.9,1016.7,1013.2,1015.3,12.4,11.2,22.64,0,0,2.3,2.3,28.0,13.3,0
156,堡林,2015-09-18,22.1,17.7,27.8,0,16.2,45.0,71.0,18.4,1007.9,1017.7,1014.2,1016.2,12.3,9.4,19.51,0,0,3.1,2.8,25.2,14.5,0
156,堡林,2015-09-19,21.9,18.1,27.7,0,15.9,36.0,71.9,18.2,1005.7,1016.4,1011.5,1014.1,12.3,10.4,20.97,0,0,3.6,3.3,29.0,15.5,0
156,堡林,2015-09-20,21.5,16.8,27.2,0,16.2,46.0,73.9,18.4,1004.5,1014.4,1010.6,1012.9,12.3,7.8,17.2,0,0,5.0,1.1,26.4,13.6,0
156,堡林,2015-09-21,22.7,17.2,29.1,0,17.2,45.0,74.0,19.7,1005.8,1016.6,1012.4,1014.2,12.2,8.2,18.25,0,0,1.8,1.3,29.3,13.7,0
156,堡林,2015-09-22,22.7,18.3,29.2,0,15.0,33.0,66.8,17.4,1007.2,1018.0,1013.6,1015.6,12.2,10.0,20.32,0,0,2.9,1.0,28.4,13.7,1
156,堡林,2015-09-23,18.5,17.3,20.8,18.9,16.7,64.0,89.9,19.0,1001.6,1014.7,1006.9,1010.0,12.1,0.0,2.85,0,0,9.1,6.5,19.7,15.1,0
156,堡林,2015-09-24,21.8,16.2,27.6,0,17.7,55.0,79.4,20.3,998.2,1007.8,1004.7,1006.5,12.1,7.1,16.87,0,0,5.8,2.0,23.5,14.3,0
156,堡林,2015-09-25,22.2,18.9,26.3,0,17.5,57.0,76.3,20.0,999.2,1009.5,1005.9,1007.5,12.1,1.6,12.31,0,0,6.3,6.0,23.2,16.3,0
156,堡林,2015-09-26,21.6,17.3,26.8,0,17.2,52.0,78.4,19.6,1003.0,1013.2,1009.3,1011.4,12.0,7.1,16.47,0,0,3.1,2.4,23.9,13.7,0
156,堡林,2015-09-27,22.1,16.0,28.6,0,15.1,38.0,68.9,17.2,1006.1,1016.8,1012.7,1014.5,12.0,10.0,19.81,0,0,1.1,1.1,25.6,12.7,0
156,堡林,2015-09-28,22.7,15.3,29.6,0,13.6,33.0,60.5,15.7,1009.8,1020.9,1016.2,1018.2,12.0,7.9,18.01,0,0,4.0,4.0,24.8,11.2,0
156,堡林,2015-09-29,23.9,17.9,30.6,0,14.2,32.0,57.1,16.2,1013.5,1023.6,1019.7,1021.9,11.9,10.9,19.43,0,0,3.1,3.1,28.3,14.0,1
156,堡林,2015-09-30,19.3,17.2,22.3,1.5,15.4,59.0,79.3,17.6,1012.4,1024.7,1015.2,1020.9,11.9,0.0,4.77,0,0,9.8,5.5,20.3,16.8,1
156,堡林,2015-10-01,18.9,15.5,23.5,56.4,17.3,60.0,91.4,20.3,997.2,1015.2,997.7,1005.6,11.9,0.0,1.72,0,0,9.6,7.1,19.1,13.7,0
156,堡林,2015-10-02,17.1,11.3,22.4,0,7.2,28.0,54.4,10.3,1007.8,1018.4,1012.7,1016.4,11.8,10.9,20.93,0,0,0.3,0.3,18.0,7.3,0
156,堡林,2015-10-03,18.6,12.7,24.8,0,14.6,52.0,79.3,16.7,1012.1,1023.9,1018.3,1020.6,11.8,9.2,16.9,0,0,4.5,3.4,20.2,9.6,0
156,堡林,2015-10-04,19.2,13.6,25.9,0,9.1,25.0,56.0,11.7,1016.5,1026.6,1023.4,1025.0,11.7,4.5,15.02,0,0,7.5,5.0,20.2,10.2,0
156,堡林,2015-10-05,20.0,15.0,26.4,0,10.8,28.0,58.8,13.0,1014.6,1025.6,1020.3,1023.1,11.7,9.7,19.01,0,0,2.5,0.6,23.1,12.7,0
156,堡林,2015-10-06,19.4,13.2,26.9,0,10.1,25.0,60.0,12.5,1012.2,1022.7,1018.3,1020.7,11.7,10.7,19.32,0,0,0.0,0.0,22.7,10.0,0
156,堡林,2015-10-07,19.2,13.4,25.9,0,12.0,39.0,65.9,14.1,1008.9,1020.1,1015.0,1017.3,11.6,7.6,15.49,0,0,5.3,3.6,20.2,10.1,1
156,堡林,2015-10-08,18.6,15.9,24.3,1.2,14.6,39.0,78.6,16.6,1004.8,1016.1,1010.8,1013.3,11.6,5.2,12.16,0,0,6.0,5.0,18.9,13.6,1
156,堡林,2015-10-09,17.5,13.4,21.7,0.0,8.6,28.0,59.5,11.5,1004.1,1014.3,1011.0,1012.5,11.6,9.4,18.82,0,0,2.9,2.4,21.4,9.1,1
156,堡林,2015-10-10,15.7,10.1,22.1,2.6,10.9,48.0,74.1,13.1,1002.9,1014.0,1008.7,1011.4,11.5,7.7,14.78,0,0,5.5,4.8,16.2,6.8,1
156,堡林,2015-10-11,14.1,10.5,18.8,3.9,8.9,45.0,73.1,11.5,1006.5,1017.4,1011.9,1015.2,11.5,4.8,10.7,0,0,6.4,5.5,14.8,9.0,1
156,堡林,2015-10-12,15.0,11.9,19.2,1.2,9.7,46.0,73.4,12.1,1010.3,1020.8,1016.5,1018.9,11.5,5.4,12.62,0,0,6.0,5.5,17.1,10.5,1
156,堡林,2015-10-13,16.1,11.0,22.6,0.0,10.0,35.0,70.6,12.4,1013.0,1023.3,1020.4,1021.6,11.4,10.5,18.27,0,0,1.0,1.0,18.6,8.2,0
156,堡林,2015-10-14,17.0,10.8,24.7,0,12.4,36.0,77.1,14.4,1012.4,1022.6,1018.8,1021.0,11.4,10.3,17.42,0,0,0.3,0.3,19.4,8.2,0
156,堡林,2015-10-15,18.0,13.2,24.5,0,13.2,42.0,76.1,15.2,1011.4,1021.5,1018.0,1019.9,11.3,9.3,16.28,0,0,2.9,2.4,20.5,10.5,0
156,堡林,2015-10-16,17.3,11.7,24.8,0,12.4,37.0,76.6,14.5,1011.2,1021.2,1017.5,1019.7,11.3,9.9,16.39,0,0,0.0,0.0,20.7,8.7,0
156,堡林,2015-10-17,18.0,11.6,25.6,0,13.2,37.0,76.8,15.2,1012.0,1022.5,1018.6,1020.5,11.3,8.3,15.57,0,0,0.0,0.0,21.1,9.5,0
156,堡林,2015-10-18,18.2,11.6,26.0,0,12.3,32.0,73.4,14.4,1011.3,1021.9,1018.1,1019.8,11.3,9.7,16.73,0,0,0.5,0.3,21.2,9.5,0
156,堡林,2015-10-19,18.8,13.1,25.6,0,12.3,35.0,69.5,14.3,1008.9,1019.7,1014.7,1017.4,11.2,9.8,15.14,0,0,1.5,0.4,21.0,9.4,0
156,堡林,2015-10-20,19.1,12.7,26.5,0,11.7,29.0,66.3,13.8,1008.4,1018.1,1014.8,1016.8,11.2,9.1,14.29,0,0,0.5,0.0,20.9,9.4,0
156,堡林,2015-10-21,19.2,13.9,25.9,0,13.9,45.0,74.0,15.9,1010.2,1020.4,1016.9,1018.6,11.1,8.4,13.71,0,0,0.0,0.0,21.0,9.6,0
156,堡林,2015-10-22,19.2,14.3,24.4,0,15.0,52.0,78.3,17.0,1012.1,1022.2,1018.6,1020.5,11.1,7.9,13.12,0,0,1.3,1.3,21.5,10.5,0
156,堡林,2015-10-23,18.6,15.6,23.3,0,14.5,53.0,78.4,16.5,1011.2,1021.9,1017.7,1019.7,11.1,4.6,10.1,0,0,4.0,4.0,22.0,11.7,1
156,堡林,2015-10-24,15.9,12.2,21.7,1.1,13.9,66.0,88.9,16.0,1010.8,1021.6,1017.8,1019.4,11.0,3.9,9.24,0,0,1.8,1.1,15.5,9.2,0
156,堡林,2015-10-25,16.9,12.2,22.5,0,10.8,40.0,70.1,13.0,1014.6,1024.8,1021.3,1023.2,11.0,7.8,13.62,0,0,2.5,2.3,18.4,8.3,0
156,堡林,2015-10-26,16.9,11.9,22.5,0,8.8,28.0,60.4,11.3,1011.3,1024.0,1015.3,1019.9,11.0,7.8,14.16,0,0,4.4,3.3,19.2,8.9,1
156,堡林,2015-10-27,15.2,12.3,18.1,24.5,8.8,42.0,67.3,11.8,1004.5,1018.5,1007.3,1013.1,10.9,0.0,6.93,0,0,6.5,5.4,16.5,10.1,0
156,堡林,2015-10-28,13.6,9.5,18.8,0,4.2,32.0,55.0,8.3,1011.8,1022.4,1018.1,1020.5,10.9,8.5,14.89,0,0,3.0,1.5,13.4,6.6,0
156,堡林,2015-10-29,13.1,8.8,18.2,0,6.9,52.0,67.3,9.9,1014.0,1024.2,1021.0,1022.8,10.9,6.2,11.75,0,0,4.9,3.8,12.3,4.8,1
156,堡林,2015-10-30,10.2,7.8,13.2,0.0,1.0,30.0,54.5,6.7,1018.3,1030.1,1023.4,1027.2,10.8,8.9,14.58,0,0,4.3,2.9,10.5,4.6,0
156,堡林,2015-10-31,9.1,4.8,14.0,0,-0.9,33.0,50.6,5.8,1020.7,1031.5,1027.9,1029.6,10.8,8.9,15.21,0,0,3.0,2.4,10.0,2.0,0
156,堡林,2015-11-01,8.1,5.5,10.4,0,2.4,53.0,68.0,7.3,1017.1,1029.1,1023.9,1026.0,10.8,0.0,4.07,0,0,8.1,5.8,7.9,0.9,1
156,堡林,2015-11-02,10.4,5.4,16.0,0.0,5.8,48.0,75.4,9.3,1015.5,1026.6,1022.3,1024.3,10.7,7.0,10.87,0,0,2.8,2.8,9.8,1.3,0
156,堡林,2015-11-03,12.2,6.2,19.7,0,6.0,36.0,69.9,9.4,1020.1,1030.5,1026.5,1028.9,10.7,9.7,14.28,0,0,0.0,0.0,11.0,1.0,0
156,堡林,2015-11-04,13.3,6.5,21.0,0,6.2,35.0,65.8,9.5,1019.7,1031.5,1026.3,1028.5,10.7,9.3,14.29,0,0,1.4,0.0,11.5,1.0,0
156,堡林,2015-11-05,15.6,11.3,21.6,0,9.2,44.0,67.5,11.7,1016.5,1027.5,1023.3,1025.2,10.6,3.8,10.96,0,0,6.6,5.4,15.1,7.0,1
156,堡林,2015-11-06,16.1,12.4,21.2,4.1,11.2,49.0,74.5,13.3,1015.6,1026.0,1022.0,1024.2,10.6,1.8,7.56,0,0,9.3,5.4,15.3,9.1,1
156,堡林,2015-11-07,15.6,13.7,17.2,22.8,15.2,93.0,97.8,17.3,1011.1,1024.0,1016.1,1019.7,10.6,0.0,2.12,0,0,10.0,6.3,15.0,12.7,1
156,堡林,2015-11-08,16.5,15.4,17.9,4.9,16.3,95.0,98.5,18.5,1007.3,1017.1,1014.7,1015.8,10.5,0.0,2.36,0,0,9.8,6.8,16.2,14.7,1
156,堡林,2015-11-09,13.6,11.6,16.0,1.5,12.2,78.0,92.0,14.3,1009.8,1021.4,1016.3,1018.5,10.5,0.0,3.94,0,0,9.6,6.6,14.1,9.8,1
156,堡林,2015-11-10,11.5,8.6,14.7,0.0,7.0,57.0,75.1,10.0,1015.0,1026.4,1021.3,1023.8,10.5,2.2,7.78,0,0,5.8,5.8,11.4,4.8,0
156,堡林,2015-11-11,12.8,6.9,19.1,0,8.0,51.0,74.8,10.8,1018.5,1028.8,1026.0,1027.2,10.5,7.5,11.45,0,0,6.3,4.3,11.9,2.7,0
156,堡林,2015-11-12,15.4,9.7,21.0,0,8.6,43.0,66.4,11.2,1019.2,1030.1,1026.1,1027.9,10.4,7.8,11.29,0,0,5.8,2.3,12.2,5.3,1
156,堡林,2015-11-13,12.3,11.2,15.2,28.4,11.8,61.0,97.4,13.9,1009.7,1026.3,1013.6,1018.4,10.4,0.0,2.01,0,0,10.0,6.8,12.0,10.4,1
156,堡林,2015-11-14,14.4,13.0,16.6,1.3,13.7,87.0,95.6,15.7,1005.9,1018.1,1012.6,1014.5,10.4,0.0,3.07,0,0,9.5,6.6,14.1,12.4,0
156,堡林,2015-11-15,14.1,11.0,18.7,0,10.8,56.0,82.0,12.9,1011.6,1021.9,1017.9,1020.3,10.4,5.3,9.29,0,0,4.6,2.9,12.6,7.2,1
156,堡林,2015-11-16,14.2,10.8,17.8,13.9,13.2,71.0,94.1,15.3,1007.9,1020.7,1013.6,1016.6,10.3,1.0,4.34,0,0,8.4,5.1,12.5,7.3,1
156,堡林,2015-11-17,15.9,14.6,19.1,0.0,14.9,79.0,94.3,16.9,1008.8,1020.0,1014.8,1017.4,10.3,1.7,4.54,0,0,8.3,5.9,15.4,12.1,1
156,堡林,2015-11-18,13.2,11.4,15.3,13.9,12.9,95.0,98.4,14.9,1009.4,1020.9,1015.9,1018.1,10.3,0.0,2.64,0,0,9.8,7.8,13.7,11.0,1
156,堡林,2015-11-19,11.6,10.9,12.2,1.8,11.3,93.0,98.0,13.4,1013.7,1023.6,1020.8,1022.5,10.3,0.0,2.58,0,0,9.9,7.4,12.3,10.3,0
156,堡林,2015-11-20,12.9,10.1,17.1,0,9.8,56.0,83.5,12.2,1014.8,1026.2,1021.7,1023.6,10.2,4.7,8.55,0,0,6.4,3.1,12.5,7.0,0
156,堡林,2015-11-21,11.0,8.3,14.4,0,8.3,63.0,84.3,10.9,1017.6,1027.8,1024.8,1026.4,10.2,1.4,5.24,0,0,6.9,2.5,10.2,4.6,0
156,堡林,2015-11-22,12.5,6.9,18.5,0,9.6,60.0,84.0,12.0,1017.6,1028.0,1024.5,1026.3,10.2,7.3,10.35,0,0,4.0,3.3,10.6,2.5,1
156,堡林,2015-11-23,12.7,10.9,14.1,2.2,11.2,81.0,90.8,13.3,1015.1,1025.8,1022.0,1023.8,10.2,0.0,2.45,0,0,9.9,6.6,12.1,9.5,0
156,堡林,2015-11-24,10.1,8.1,12.6,0,4.4,46.0,69.5,8.5,1015.4,1026.8,1021.8,1024.2,10.1,3.5,9.12,0,0,8.4,6.6,10.9,7.1,1
156,堡林,2015-11-25,7.0,4.9,9.1,7.4,4.8,60.0,86.8,8.8,1010.5,1022.1,1017.6,1019.4,10.1,0.3,3.48,0,0,9.4,6.6,8.3,2.6,1
156,堡林,2015-11-26,1.4,-0.2,5.2,12.8,0.1,56.0,91.5,6.2,1009.0,1020.6,1016.6,1018.1,10.1,2.7,6.27,5.5,5.5,8.0,8.0,2.0,-2.9,1
156,堡林,2015-11-27,2.6,0.1,4.6,4.2,0.8,60.0,88.8,6.5,1016.7,1028.8,1020.6,1025.9,10.1,0.3,3.75,0.8,6.3,8.5,8.3,2.2,-1.0,0
156,堡林,2015-11-28,5.1,2.2,9.7,0,1.5,52.0,79.1,6.8,1020.7,1030.9,1028.5,1029.7,10.0,5.7,9.04,0,0,6.4,6.4,5.1,0.4,1
156,堡林,2015-11-29,7.7,3.0,13.4,2.1,3.2,48.0,75.4,7.7,1017.8,1030.5,1024.0,1026.7,10.0,4.3,8.78,0,0,7.9,4.9,6.5,-0.2,1
156,堡林,2015-11-30,8.0,4.8,13.0,0.6,4.5,46.0,81.0,8.5,1015.5,1025.8,1022.9,1024.4,10.0,5.4,8.62,0,0,4.5,4.3,7.4,-0.1,0
156,堡林,2015-12-01,7.5,1.3,14.2,0,2.7,46.0,74.6,7.4,1015.8,1027.2,1023.2,1024.7,10.0,8.8,10.84,0,0,0.0,0.0,4.7,-3.8,1
156,堡林,2015-12-02,8.3,6.1,12.1,6.9,5.7,52.0,84.8,9.4,1008.6,1023.7,1013.5,1017.4,10.0,0.0,2.08,0,0,7.9,6.0,6.1,1.2,1
